Unnamed: 0,State,Crop,District,Year,Season,Area,Production,Yield,Annual_Rainfall,Fertilizer,Pesticide,Max_Temp,Min_Temp,Avg_temp,Rainfall,Humidity,Soil
1049,Odisha,Coriander,Boudh,1999,rabi,280,110.0,0.39,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1050,Odisha,Coriander,Boudh,2000,whole year,180,90.0,0.5,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1051,Odisha,Coriander,Boudh,2001,whole year,310,150.0,0.48,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1052,Odisha,Coriander,Boudh,2002,whole year,590,290.0,0.49,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1053,Odisha,Coriander,Boudh,2003,whole year,770,380.0,0.49,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1054,Odisha,Coriander,Boudh,2004,whole year,583,287.0,0.49,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1055,Odisha,Coriander,Boudh,2019,rabi,550,270.0,0.49,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1056,Odisha,Coriander,Cuttack,1999,rabi,1490,830.0,0.56,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1057,Odisha,Coriander,Cuttack,2000,whole year,920,450.0,0.49,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1058,Odisha,Coriander,Cuttack,2001,whole year,590,290.0,0.49,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1059,Odisha,Coriander,Cuttack,2002,whole year,1110,540.0,0.49,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1060,Odisha,Coriander,Cuttack,2003,whole year,1310,640.0,0.49,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1061,Odisha,Coriander,Cuttack,2004,whole year,1307,639.0,0.49,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1062,Odisha,Coriander,Cuttack,2019,rabi,850,510.0,0.6,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1063,Odisha,Coriander,Deogarh,1999,rabi,620,270.0,0.44,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1064,Odisha,Coriander,Deogarh,2000,whole year,110,50.0,0.45,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1065,Odisha,Coriander,Deogarh,2001,whole year,120,60.0,0.5,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1066,Odisha,Coriander,Deogarh,2002,whole year,300,150.0,0.5,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1067,Odisha,Coriander,Deogarh,2003,whole year,410,200.0,0.49,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1068,Odisha,Coriander,Deogarh,2004,whole year,258,126.0,0.49,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1069,Odisha,Coriander,Deogarh,2019,rabi,400,260.0,0.65,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1070,Odisha,Coriander,Dhenkanal,1999,rabi,910,470.0,0.52,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1071,Odisha,Coriander,Dhenkanal,2000,whole year,500,250.0,0.5,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1072,Odisha,Coriander,Dhenkanal,2001,whole year,510,240.0,0.47,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1073,Odisha,Coriander,Dhenkanal,2002,whole year,650,310.0,0.48,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1074,Odisha,Coriander,Dhenkanal,2003,whole year,540,260.0,0.48,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1075,Odisha,Coriander,Dhenkanal,2004,whole year,708,340.0,0.48,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1076,Odisha,Coriander,Dhenkanal,2019,rabi,1200,800.0,0.67,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1077,Odisha,Coriander,Gajapati,1999,rabi,30,10.0,0.33,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1078,Odisha,Coriander,Gajapati,2000,whole year,30,10.0,0.33,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1079,Odisha,Coriander,Gajapati,2001,whole year,60,30.0,0.5,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1080,Odisha,Coriander,Gajapati,2002,whole year,30,10.0,0.33,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1081,Odisha,Coriander,Gajapati,2003,whole year,40,20.0,0.5,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1082,Odisha,Coriander,Gajapati,2004,whole year,92,46.0,0.5,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1083,Odisha,Coriander,Gajapati,2019,rabi,210,50.0,0.24,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1084,Odisha,Coriander,Ganjam,1999,rabi,530,230.0,0.43,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1085,Odisha,Coriander,Ganjam,2000,whole year,270,130.0,0.48,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1086,Odisha,Coriander,Ganjam,2001,whole year,280,140.0,0.5,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1087,Odisha,Coriander,Ganjam,2002,whole year,300,150.0,0.5,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1088,Odisha,Coriander,Ganjam,2003,whole year,310,150.0,0.48,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1089,Odisha,Coriander,Ganjam,2004,whole year,410,202.0,0.49,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1090,Odisha,Coriander,Ganjam,2019,rabi,480,200.0,0.42,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1091,Odisha,Coriander,Jagatsinghapur,1999,rabi,210,110.0,0.52,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1092,Odisha,Coriander,Jagatsinghapur,2000,whole year,170,80.0,0.47,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1093,Odisha,Coriander,Jagatsinghapur,2001,whole year,180,90.0,0.5,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1094,Odisha,Coriander,Jagatsinghapur,2002,whole year,1640,810.0,0.49,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1095,Odisha,Coriander,Jagatsinghapur,2003,whole year,580,290.0,0.5,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1096,Odisha,Coriander,Jagatsinghapur,2004,whole year,571,282.0,0.49,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1097,Odisha,Coriander,Jagatsinghapur,2019,rabi,260,200.0,0.77,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1098,Odisha,Coriander,Jajapur,1999,rabi,1230,550.0,0.45,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1099,Odisha,Coriander,Jajapur,2000,whole year,1330,650.0,0.49,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1100,Odisha,Coriander,Jajapur,2001,whole year,910,450.0,0.49,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1101,Odisha,Coriander,Jajapur,2002,whole year,1100,540.0,0.49,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1102,Odisha,Coriander,Jajapur,2003,whole year,1120,550.0,0.49,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1103,Odisha,Coriander,Jajapur,2004,whole year,1188,582.0,0.49,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1104,Odisha,Coriander,Jajapur,2019,rabi,700,500.0,0.71,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1105,Odisha,Coriander,Jharsuguda,1999,rabi,880,360.0,0.41,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1106,Odisha,Coriander,Jharsuguda,2000,whole year,80,40.0,0.5,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1107,Odisha,Coriander,Jharsuguda,2001,whole year,70,30.0,0.43,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1108,Odisha,Coriander,Jharsuguda,2002,whole year,50,20.0,0.4,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1109,Odisha,Coriander,Jharsuguda,2003,whole year,220,110.0,0.5,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1110,Odisha,Coriander,Jharsuguda,2004,whole year,160,77.0,0.48,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1111,Odisha,Coriander,Jharsuguda,2019,rabi,120,80.0,0.67,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1112,Odisha,Coriander,Kalahandi,1999,rabi,2040,570.0,0.28,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1113,Odisha,Coriander,Kalahandi,2000,whole year,1040,510.0,0.49,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1114,Odisha,Coriander,Kalahandi,2001,whole year,980,480.0,0.49,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1115,Odisha,Coriander,Kalahandi,2002,whole year,1040,500.0,0.48,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1116,Odisha,Coriander,Kalahandi,2003,whole year,830,400.0,0.48,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1117,Odisha,Coriander,Kalahandi,2004,whole year,771,375.0,0.49,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1118,Odisha,Coriander,Kalahandi,2019,rabi,780,500.0,0.64,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1119,Odisha,Coriander,Kandhamal,1999,rabi,50,20.0,0.4,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1120,Odisha,Coriander,Kandhamal,2000,whole year,40,20.0,0.5,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1121,Odisha,Coriander,Kandhamal,2001,whole year,60,30.0,0.5,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1122,Odisha,Coriander,Kandhamal,2002,whole year,280,130.0,0.46,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1123,Odisha,Coriander,Kandhamal,2003,whole year,310,150.0,0.48,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1124,Odisha,Coriander,Kandhamal,2004,whole year,284,136.0,0.48,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1125,Odisha,Coriander,Kandhamal,2019,rabi,700,490.0,0.7,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1126,Odisha,Coriander,Kendrapara,1999,rabi,3760,820.0,0.22,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1127,Odisha,Coriander,Kendrapara,2000,whole year,1680,820.0,0.49,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1128,Odisha,Coriander,Kendrapara,2001,whole year,970,460.0,0.47,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1129,Odisha,Coriander,Kendrapara,2002,whole year,2180,1070.0,0.49,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1130,Odisha,Coriander,Kendrapara,2003,whole year,2010,980.0,0.49,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1131,Odisha,Coriander,Kendrapara,2004,whole year,1832,987.0,0.54,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1132,Odisha,Coriander,Kendrapara,2019,rabi,500,270.0,0.54,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1133,Odisha,Coriander,Kendujhar,1999,rabi,1230,680.0,0.55,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1134,Odisha,Coriander,Kendujhar,2001,whole year,260,80.0,0.31,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1135,Odisha,Coriander,Kendujhar,2002,whole year,1530,600.0,0.39,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1136,Odisha,Coriander,Kendujhar,2003,whole year,1810,710.0,0.39,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1137,Odisha,Coriander,Kendujhar,2004,whole year,1676,655.0,0.39,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1138,Odisha,Coriander,Kendujhar,2019,rabi,460,230.0,0.5,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1139,Odisha,Coriander,Khordha,1999,rabi,380,180.0,0.47,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1140,Odisha,Coriander,Khordha,2000,whole year,320,160.0,0.5,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1141,Odisha,Coriander,Khordha,2001,whole year,290,140.0,0.48,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1142,Odisha,Coriander,Khordha,2002,whole year,400,200.0,0.5,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1143,Odisha,Coriander,Khordha,2003,whole year,340,170.0,0.5,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1144,Odisha,Coriander,Khordha,2004,whole year,410,200.0,0.49,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1145,Odisha,Coriander,Khordha,2019,rabi,420,240.0,0.57,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1146,Odisha,Coriander,Koraput,1999,rabi,500,270.0,0.54,1484.3,2671292.1,6795.9,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1147,Odisha,Coriander,Koraput,2000,whole year,280,140.0,0.5,1066.0,1312532.9,3476.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1148,Odisha,Coriander,Koraput,2001,whole year,570,280.0,0.49,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1149,Odisha,Coriander,Koraput,2002,whole year,480,230.0,0.48,1102.8,1787369.6,4720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1150,Odisha,Coriander,Koraput,2003,whole year,500,240.0,0.48,1648.2,1881609.8,4562.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1151,Odisha,Coriander,Koraput,2004,whole year,493,238.0,0.48,1290.4,2064960.4,4002.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1152,Odisha,Coriander,Koraput,2019,rabi,1440,1200.0,0.83,1593.9,3431764.8,7392.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
1153,Odisha,Coriander,Malkangiri,2001,whole year,90,40.0,0.44,1672.5,1318498.3,3356.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
